STATION,NAME,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS,WT01,WT03,WT04,WT05,WT06,WT09,WT11
USC00029464,"WITTMANN 1 SE, AZ US",6/4/2014,,,0,,,105,68,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/5/2014,,,0,,,104,63,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/6/2014,,,0,,,104,63,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/7/2014,,,0,,,103,67,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/8/2014,,,0,,,104,69,89,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/9/2014,,,0,,,106,68,89,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/10/2014,,,0,,,107,78,89,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/11/2014,,,0,,,101,71,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/12/2014,,,0,,,105,69,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/13/2014,,,0,,,105,75,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/14/2014,,,0,,,99,64,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/15/2014,,,0,,,98,65,79,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/16/2014,,,0,,,101,63,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/17/2014,,,0,,,100,74,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/18/2014,,,0,,,96,71,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/19/2014,,,0,,,101,61,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/20/2014,,,0,,,108,74,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/21/2014,,,0,,,106,77,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/22/2014,,,0,,,105,71,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/23/2014,,,0,,,104,71,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/24/2014,,,0,,,104,74,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/25/2014,,,0,,,105,67,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/26/2014,,,0,,,102,73,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/27/2014,,,0,,,100,77,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/28/2014,,,0,,,106,76,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/29/2014,,,0,,,106,78,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",6/30/2014,,,0,,,107,78,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/1/2014,,,0,,,107,81,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/2/2014,,,0,,,107,82,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/3/2014,,,0,,,106,80,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/4/2014,,,0.32,,,95,71,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/5/2014,,,0,,,100,78,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/6/2014,,,0,,,103,78,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/7/2014,,,0,,,105,76,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/8/2014,,,0,,,103,81,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/9/2014,,,0,,,100,80,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/10/2014,,,0,,,102,80,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/11/2014,,,0,,,105,81,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/12/2014,,,0,,,109,77,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/13/2014,,,0,,,109,86,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/14/2014,,,0.21,,,101,74,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/15/2014,,,0,,,102,81,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/16/2014,,,0,,,106,79,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/17/2014,,,0,,,103,83,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/18/2014,,,0,,,103,75,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/19/2014,,,0,,,104,82,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/20/2014,,,0,,,105,75,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/21/2014,,,0,,,104,75,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/22/2014,,,0,,,113,79,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/23/2014,,,0,,,113,86,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/24/2014,,,0,,,113,84,96,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/25/2014,,,0,,,107,81,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/26/2014,,,0.09,,,106,78,98,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/27/2014,,,0,,,101,78,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/28/2014,,,0,,,106,79,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/29/2014,,,0,,,107,80,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/30/2014,,,0,,,110,82,97,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",7/31/2014,,,0,,,107,82,82,,1,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/1/2014,,,0.15,,,98,75,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/2/2014,,,0.13,,,97,73,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/3/2014,,,0,,,97,73,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/4/2014,,,0,,,100,71,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/5/2014,,,0,,,102,75,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/6/2014,,,0,,,104,73,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/7/2014,,,0,,,102,73,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/8/2014,,,0,,,102,77,90,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/9/2014,,,0,,,103,79,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/10/2014,,,0,,,104,77,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/11/2014,,,0,,,107,81,93,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/12/2014,,,0.9,,,94,72,72,,1,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/13/2014,,,0.12,,,92,72,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/14/2014,,,0,,,99,75,89,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/15/2014,,,0,,,101,78,91,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/16/2014,,,0,,,104,80,94,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/17/2014,,,0,,,107,83,88,,1,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/18/2014,,,0.39,,,93,72,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/19/2014,,,1.81,,,85,66,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/20/2014,,,0,,,94,68,78,,1,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/21/2014,,,0.05,,,88,69,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/22/2014,,,0.02,,,90,66,77,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/23/2014,,,0,,,95,69,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/24/2014,,,0,,,99,72,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/25/2014,,,0,,,97,75,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/26/2014,,,0.01,,,96,72,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/27/2014,,,0,,,98,73,88,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/28/2014,,,0,,,103,73,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/29/2014,,,0,,,105,74,89,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/30/2014,,,0,,,105,73,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",8/31/2014,,,0,,,104,72,92,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/1/2014,,,0,,,104,70,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/2/2014,,,0,,,104,72,86,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/3/2014,,,0,,,104,70,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/4/2014,,,0,,,102,74,87,,1,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/5/2014,,,0.06,,,96,71,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/6/2014,,,0,,,101,76,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/7/2014,,,0,,,99,78,87,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/8/2014,,,2.21,,,87,70,77,,1,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/9/2014,,,0.05,,,86,73,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/10/2014,,,0,,,94,70,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/11/2014,,,0,,,98,71,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/12/2014,,,0,,,101,69,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/13/2014,,,0,,,95,76,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/14/2014,,,0,,,96,73,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/15/2014,,,0,,,101,72,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/16/2014,,,0,,,90,75,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/17/2014,,,0.01,,,89,76,78,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/18/2014,,,0,,,95,70,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/19/2014,,,0,,,95,75,82,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/20/2014,,,0,,,97,72,85,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/21/2014,,,0,,,97,68,76,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/22/2014,,,0,,,97,71,80,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/23/2014,,,0,,,100,66,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/24/2014,,,0,,,102,66,83,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/25/2014,,,0,,,101,70,81,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/26/2014,,,0,,,97,75,84,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/27/2014,,,0.11,,,89,68,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/28/2014,,,0.02,,,84,65,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/29/2014,,,0,,,87,56,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",9/30/2014,,,0,,,89,55,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/1/2014,,,0,,,90,58,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/2/2014,,,0,,,91,55,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/3/2014,,,0,,,96,56,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/4/2014,,,0,,,97,62,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/5/2014,,,0,,,94,60,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/6/2014,,,0,,,91,60,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/7/2014,,,0,,,85,66,76,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/8/2014,,,0.01,,,76,68,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/9/2014,,,0.01,,,83,63,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/10/2014,,,0,,,88,61,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/11/2014,,,0,,,92,61,75,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/12/2014,,,0,,,93,61,77,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/13/2014,,,0,,,87,50,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/14/2014,,,0,,,89,54,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/15/2014,,,0,,,88,59,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/16/2014,,,0,,,90,58,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/17/2014,,,0,,,88,63,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/18/2014,,,0,,,90,60,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/19/2014,,,0,,,91,61,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/20/2014,,,0,,,86,58,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/21/2014,,,0,,,87,59,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/22/2014,,,0,,,90,59,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/23/2014,,,0,,,90,59,70,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/24/2014,,,0,,,92,60,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/25/2014,,,0,,,94,63,73,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/26/2014,,,0,,,85,60,74,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/27/2014,,,0,,,86,60,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/28/2014,,,0,,,86,55,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/29/2014,,,0,,,89,56,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/30/2014,,,0,,,88,60,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",10/31/2014,,,0,,,88,59,72,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/1/2014,,,0,,,77,58,68,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/2/2014,,,0,,,70,53,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/3/2014,,,0,,,72,44,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/4/2014,,,0,,,77,42,66,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/5/2014,,,0,,,82,54,67,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/6/2014,,,0,,,82,46,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/7/2014,,,0,,,85,51,71,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/8/2014,,,0,,,86,52,69,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/9/2014,,,0,,,83,53,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/10/2014,,,0,,,81,50,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/11/2014,,,0,,,80,51,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/12/2014,,,0,,,76,50,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/13/2014,,,0,,,75,52,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/14/2014,,,0,,,74,54,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/15/2014,,,0,,,74,49,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/16/2014,,,0,,,66,45,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/17/2014,,,0,,,70,34,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/18/2014,,,0,,,72,37,49,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/19/2014,,,0,,,71,39,50,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/20/2014,,,0,,,73,40,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/21/2014,,,0,,,73,46,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/22/2014,,,0,,,71,41,50,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/23/2014,,,0,,,70,45,50,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/24/2014,,,0,,,73,35,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/25/2014,,,0,,,69,36,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/26/2014,,,0,,,76,39,54,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/27/2014,,,0,,,83,43,63,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/28/2014,,,0,,,80,46,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/29/2014,,,0,,,79,44,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",11/30/2014,,,0,,,75,48,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/1/2014,,,0,,,72,42,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/2/2014,,,0,,,66,54,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/3/2014,,,0.02,,,67,57,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/4/2014,,,0.58,,,66,55,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/5/2014,,,0.01,,,70,49,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/6/2014,,,0,,,72,53,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/7/2014,,,0,,,78,51,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/8/2014,,,0,,,74,50,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/9/2014,,,0,,,80,52,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/10/2014,,,0,,,78,49,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/11/2014,,,0,,,71,48,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/12/2014,,,0,,,70,51,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/13/2014,,,0.45,,,62,44,47,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/14/2014,,,0.01,,,61,38,46,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/15/2014,,,0,,,60,38,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/16/2014,,,0,,,62,43,54,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/17/2014,,,0.11,,,54,43,43,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/18/2014,,,0.01,,,59,40,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/19/2014,,,0,,,61,39,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/20/2014,,,0,,,63,40,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/21/2014,,,0,,,63,41,47,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/22/2014,,,0,,,65,41,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/23/2014,,,0,,,65,44,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/24/2014,,,0,,,62,32,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/25/2014,,,0,,,60,36,47,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/26/2014,,,0,,,54,27,35,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/27/2014,,,0,,,58,27,43,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/28/2014,,,0,,,57,29,38,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/29/2014,,,0,,,58,29,36,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/30/2014,,,0,,,59,29,45,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",12/31/2014,,,0.06,,,45,34,34,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/1/2015,,,0,,,45,29,30,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/2/2015,,,0,,,53,25,38,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/3/2015,,,0,,,54,27,36,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/4/2015,,,0,,,64,31,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/5/2015,,,0,,,74,39,47,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/6/2015,,,0,,,79,42,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/7/2015,,,0,,,78,46,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/8/2015,,,0,,,70,52,54,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/9/2015,,,0,,,71,44,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/10/2015,,,0,,,62,46,46,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/11/2015,,,0.05,,,69,44,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/12/2015,,,0.07,,,63,51,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/13/2015,,,0.06,,,63,47,47,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/14/2015,,,0,,,65,36,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/15/2015,,,0,,,69,39,54,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/16/2015,,,0,,,70,38,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/17/2015,,,0,,,73,41,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/18/2015,,,0,,,75,43,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/19/2015,,,0,,,75,46,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/20/2015,,,0,,,72,44,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/21/2015,,,0,,,71,47,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/22/2015,,,0,,,62,39,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/23/2015,,,0,,,63,33,51,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/24/2015,,,0,,,75,41,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/25/2015,,,0,,,74,40,54,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/26/2015,,,0.03,,,67,48,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/27/2015,,,0.48,,,71,52,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/28/2015,,,0,,,73,49,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/29/2015,,,0.13,,,69,52,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/30/2015,,,0.63,,,59,55,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",1/31/2015,,,0.12,,,63,52,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/1/2015,,,0.01,,,69,44,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/2/2015,,,0,,,72,44,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/3/2015,,,0,,,73,45,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/4/2015,,,0,,,76,45,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/5/2015,,,0,,,78,46,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/6/2015,,,0,,,79,48,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/7/2015,,,0,,,78,49,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/8/2015,,,0,,,81,47,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/9/2015,,,0,,,83,50,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/10/2015,,,0,,,80,47,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/11/2015,,,0,,,77,45,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/12/2015,,,0,,,77,49,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/13/2015,,,0,,,78,46,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/14/2015,,,0,,,82,49,65,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/15/2015,,,0,,,76,57,64,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/16/2015,,,0,,,76,46,62,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/17/2015,,,0,,,75,43,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/18/2015,,,0,,,77,43,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/19/2015,,,0,,,79,48,58,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/20/2015,,,0,,,76,49,60,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/21/2015,,,0,,,76,45,56,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/22/2015,,,0,,,69,45,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/23/2015,,,0.04,,,65,52,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/24/2015,,,0,,,65,40,52,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/25/2015,,,0,,,71,38,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/26/2015,,,0,,,74,41,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/27/2015,,,0,,,74,41,61,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",2/28/2015,,,0.06,,,72,54,57,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/1/2015,,,0.02,,,72,55,59,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/2/2015,,,0.58,,,60,46,46,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/3/2015,,,0.07,,,62,41,48,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/4/2015,,,0,,,66,39,53,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/5/2015,,,0,,,72,40,55,,,,,,,
USC00029464,"WITTMANN 1 SE, AZ US",3/6/2015,,,0,,,79,41,62,,,,,,,
